Time,SensorTimestamp,Value,Sensor
2218,1.13754314E14,375605.0,MAX86915 IR
2218,1.13754314E14,360428.0,MAX86915 RED
2219,1.13754323E14,375026.0,MAX86915 IR
2219,1.13754323E14,360182.0,MAX86915 RED
2220,1.13754331E14,374526.0,MAX86915 IR
2220,1.13754331E14,359926.0,MAX86915 RED
2221,1.1375434E14,374174.0,MAX86915 IR
2221,1.1375434E14,359761.0,MAX86915 RED
2222,1.13754356E14,373854.0,MAX86915 IR
2222,1.13754356E14,359607.0,MAX86915 RED
2223,1.13754365E14,373678.0,MAX86915 IR
2223,1.13754365E14,359532.0,MAX86915 RED
2224,1.13754373E14,373596.0,MAX86915 IR
2224,1.13754373E14,359489.0,MAX86915 RED
2225,1.13754381E14,373591.0,MAX86915 IR
2225,1.13754381E14,359482.0,MAX86915 RED
2226,1.1375439E14,373602.0,MAX86915 IR
2226,1.1375439E14,359552.0,MAX86915 RED
2227,1.13754398E14,373688.0,MAX86915 IR
2227,1.13754398E14,359568.0,MAX86915 RED
2228,1.13754415E14,373803.0,MAX86915 IR
2228,1.13754415E14,359620.0,MAX86915 RED
2229,1.13754423E14,373908.0,MAX86915 IR
2229,1.13754423E14,359706.0,MAX86915 RED
2230,1.13754432E14,374034.0,MAX86915 IR
2230,1.13754432E14,359760.0,MAX86915 RED
2231,1.1375444E14,374153.0,MAX86915 IR
2231,1.1375444E14,359859.0,MAX86915 RED
2232,1.13754449E14,374289.0,MAX86915 IR
2232,1.13754449E14,359921.0,MAX86915 RED
2233,1.13754465E14,374373.0,MAX86915 IR
2233,1.13754465E14,359937.0,MAX86915 RED
2234,1.13754474E14,374480.0,MAX86915 IR
2234,1.13754474E14,360016.0,MAX86915 RED
2235,1.13754482E14,374533.0,MAX86915 IR
2235,1.13754482E14,360028.0,MAX86915 RED
2236,1.13754491E14,374534.0,MAX86915 IR
2236,1.13754491E14,360036.0,MAX86915 RED
2237,1.13754499E14,374571.0,MAX86915 IR
2237,1.13754499E14,360044.0,MAX86915 RED
2238,1.13754507E14,374568.0,MAX86915 IR
2238,1.13754507E14,360093.0,MAX86915 RED
2239,1.13754524E14,374627.0,MAX86915 IR
2239,1.13754524E14,360131.0,MAX86915 RED
2240,1.13754532E14,374643.0,MAX86915 IR
2240,1.13754532E14,360136.0,MAX86915 RED
2241,1.13754541E14,374726.0,MAX86915 IR
2241,1.13754541E14,360152.0,MAX86915 RED
2242,1.13754549E14,374802.0,MAX86915 IR
2242,1.13754549E14,360198.0,MAX86915 RED
2243,1.13754558E14,374830.0,MAX86915 IR
2243,1.13754558E14,360212.0,MAX86915 RED
2244,1.13754574E14,374880.0,MAX86915 IR
2244,1.13754574E14,360238.0,MAX86915 RED
2245,1.13754583E14,374912.0,MAX86915 IR
2245,1.13754583E14,360269.0,MAX86915 RED
2246,1.13754591E14,374896.0,MAX86915 IR
2246,1.13754591E14,360286.0,MAX86915 RED
2247,1.137546E14,374895.0,MAX86915 IR
2247,1.137546E14,360239.0,MAX86915 RED
2248,1.13754608E14,374879.0,MAX86915 IR
2248,1.13754608E14,360249.0,MAX86915 RED
2249,1.13754625E14,374881.0,MAX86915 IR
2249,1.13754625E14,360241.0,MAX86915 RED
2250,1.13754633E14,374912.0,MAX86915 IR
2250,1.13754633E14,360263.0,MAX86915 RED
2251,1.13754642E14,374919.0,MAX86915 IR
2251,1.13754642E14,360248.0,MAX86915 RED
2252,1.1375465E14,374923.0,MAX86915 IR
2252,1.1375465E14,360245.0,MAX86915 RED
2253,1.13754658E14,374939.0,MAX86915 IR
2253,1.13754658E14,360266.0,MAX86915 RED
2254,1.13754675E14,374935.0,MAX86915 IR
2254,1.13754675E14,360280.0,MAX86915 RED
2255,1.13754683E14,374989.0,MAX86915 IR
2255,1.13754683E14,360308.0,MAX86915 RED
2256,1.13754692E14,375034.0,MAX86915 IR
2256,1.13754692E14,360313.0,MAX86915 RED
2257,1.137547E14,375061.0,MAX86915 IR
2257,1.137547E14,360357.0,MAX86915 RED
2258,1.13754709E14,375127.0,MAX86915 IR
2258,1.13754709E14,360332.0,MAX86915 RED
2259,1.13754717E14,375138.0,MAX86915 IR
2259,1.13754717E14,360427.0,MAX86915 RED
2260,1.13754734E14,375184.0,MAX86915 IR
2260,1.13754734E14,360426.0,MAX86915 RED
2261,1.13754742E14,375290.0,MAX86915 IR
2261,1.13754742E14,360457.0,MAX86915 RED
2262,1.13754751E14,375337.0,MAX86915 IR
2262,1.13754751E14,360496.0,MAX86915 RED
2263,1.13754759E14,375451.0,MAX86915 IR
2263,1.13754759E14,360580.0,MAX86915 RED
2264,1.13754767E14,375537.0,MAX86915 IR
2264,1.13754767E14,360606.0,MAX86915 RED
2265,1.13754784E14,375627.0,MAX86915 IR
2265,1.13754784E14,360667.0,MAX86915 RED
2266,1.13754793E14,375681.0,MAX86915 IR
2266,1.13754793E14,360656.0,MAX86915 RED
2267,1.13754801E14,375755.0,MAX86915 IR
2267,1.13754801E14,360646.0,MAX86915 RED
2268,1.13754809E14,375800.0,MAX86915 IR
2268,1.13754809E14,360701.0,MAX86915 RED
2269,1.13754818E14,375880.0,MAX86915 IR
2269,1.13754818E14,360741.0,MAX86915 RED
2270,1.13754834E14,375914.0,MAX86915 IR
2270,1.13754834E14,360737.0,MAX86915 RED
2271,1.13754843E14,375883.0,MAX86915 IR
2271,1.13754843E14,360782.0,MAX86915 RED
2272,1.13754851E14,375822.0,MAX86915 IR
2272,1.13754851E14,360675.0,MAX86915 RED
2273,1.1375486E14,375744.0,MAX86915 IR
2273,1.1375486E14,360658.0,MAX86915 RED
2274,1.13754868E14,375727.0,MAX86915 IR
2274,1.13754868E14,360611.0,MAX86915 RED
2275,1.13754885E14,375706.0,MAX86915 IR
2275,1.13754885E14,360632.0,MAX86915 RED
2276,1.13754893E14,375698.0,MAX86915 IR
2276,1.13754893E14,360599.0,MAX86915 RED
2277,1.13754902E14,375676.0,MAX86915 IR
2277,1.13754902E14,360549.0,MAX86915 RED
2278,1.1375491E14,375704.0,MAX86915 IR
2278,1.1375491E14,360579.0,MAX86915 RED
2279,1.13754918E14,375726.0,MAX86915 IR
2279,1.13754918E14,360558.0,MAX86915 RED
2280,1.13754927E14,375771.0,MAX86915 IR
2280,1.13754927E14,360573.0,MAX86915 RED
2281,1.13754944E14,375776.0,MAX86915 IR
2281,1.13754944E14,360621.0,MAX86915 RED
2282,1.13754952E14,375830.0,MAX86915 IR
2282,1.13754952E14,360627.0,MAX86915 RED
2283,1.1375496E14,375877.0,MAX86915 IR
2283,1.1375496E14,360650.0,MAX86915 RED
2284,1.13754969E14,375861.0,MAX86915 IR
2284,1.13754969E14,360608.0,MAX86915 RED
2285,1.13754977E14,375857.0,MAX86915 IR
2285,1.13754977E14,360603.0,MAX86915 RED
2286,1.13754994E14,375812.0,MAX86915 IR
2286,1.13754994E14,360603.0,MAX86915 RED
2287,1.13755002E14,375800.0,MAX86915 IR
2287,1.13755002E14,360591.0,MAX86915 RED
2288,1.13755011E14,375784.0,MAX86915 IR
2288,1.13755011E14,360584.0,MAX86915 RED
2289,1.13755019E14,375780.0,MAX86915 IR
2289,1.13755019E14,360534.0,MAX86915 RED
2290,1.13755027E14,375850.0,MAX86915 IR
2290,1.13755027E14,360584.0,MAX86915 RED
2291,1.13755044E14,375817.0,MAX86915 IR
2291,1.13755044E14,360564.0,MAX86915 RED
2292,1.13755053E14,375865.0,MAX86915 IR
2292,1.13755053E14,360587.0,MAX86915 RED
2293,1.13755061E14,375878.0,MAX86915 IR
2293,1.13755061E14,360536.0,MAX86915 RED
2294,1.13755069E14,375880.0,MAX86915 IR
2294,1.13755069E14,360590.0,MAX86915 RED
2295,1.13755078E14,375884.0,MAX86915 IR
2295,1.13755078E14,360568.0,MAX86915 RED
2296,1.13755095E14,375941.0,MAX86915 IR
2296,1.13755095E14,360593.0,MAX86915 RED
2297,1.13755103E14,375926.0,MAX86915 IR
2297,1.13755103E14,360572.0,MAX86915 RED
2298,1.13755111E14,375943.0,MAX86915 IR
2298,1.13755111E14,360620.0,MAX86915 RED
2299,1.1375512E14,375952.0,MAX86915 IR
2299,1.1375512E14,360603.0,MAX86915 RED
2300,1.13755128E14,375976.0,MAX86915 IR
2300,1.13755128E14,360604.0,MAX86915 RED
2301,1.13755136E14,376007.0,MAX86915 IR
2301,1.13755136E14,360603.0,MAX86915 RED
2302,1.13755153E14,376094.0,MAX86915 IR
2302,1.13755153E14,360682.0,MAX86915 RED
2303,1.13755162E14,376166.0,MAX86915 IR
2303,1.13755162E14,360759.0,MAX86915 RED
2304,1.1375517E14,376210.0,MAX86915 IR
2304,1.1375517E14,360754.0,MAX86915 RED
2305,1.13755178E14,376300.0,MAX86915 IR
2305,1.13755178E14,360816.0,MAX86915 RED
2306,1.13755187E14,376377.0,MAX86915 IR
2306,1.13755187E14,360833.0,MAX86915 RED
2307,1.13755204E14,376413.0,MAX86915 IR
2307,1.13755204E14,360825.0,MAX86915 RED
2308,1.13755212E14,376497.0,MAX86915 IR
2308,1.13755212E14,360898.0,MAX86915 RED
2309,1.1375522E14,376525.0,MAX86915 IR
2309,1.1375522E14,360918.0,MAX86915 RED
2310,1.13755229E14,376608.0,MAX86915 IR
2310,1.13755229E14,360952.0,MAX86915 RED
2311,1.13755237E14,376701.0,MAX86915 IR
2311,1.13755237E14,360964.0,MAX86915 RED
2312,1.13755254E14,376727.0,MAX86915 IR
2312,1.13755254E14,361050.0,MAX86915 RED
2313,1.13755262E14,376835.0,MAX86915 IR
2313,1.13755262E14,361060.0,MAX86915 RED
2314,1.13755271E14,376901.0,MAX86915 IR
2314,1.13755271E14,361135.0,MAX86915 RED
2315,1.13755279E14,376921.0,MAX86915 IR
2315,1.13755279E14,361126.0,MAX86915 RED
2316,1.13755287E14,376898.0,MAX86915 IR
2316,1.13755287E14,361092.0,MAX86915 RED
2317,1.13755304E14,376826.0,MAX86915 IR
2317,1.13755304E14,361016.0,MAX86915 RED
2318,1.13755313E14,376693.0,MAX86915 IR
2318,1.13755313E14,360927.0,MAX86915 RED
2319,1.13755321E14,376569.0,MAX86915 IR
2319,1.13755321E14,360880.0,MAX86915 RED
2320,1.13755329E14,376450.0,MAX86915 IR
2320,1.13755329E14,360776.0,MAX86915 RED
2321,1.13755338E14,376280.0,MAX86915 IR
2321,1.13755338E14,360674.0,MAX86915 RED
2322,1.13755346E14,376237.0,MAX86915 IR
2322,1.13755346E14,360636.0,MAX86915 RED
2323,1.13755363E14,376246.0,MAX86915 IR
2323,1.13755363E14,360609.0,MAX86915 RED
2324,1.13755371E14,376263.0,MAX86915 IR
2324,1.13755371E14,360654.0,MAX86915 RED
2325,1.1375538E14,376287.0,MAX86915 IR
2325,1.1375538E14,360699.0,MAX86915 RED
2326,1.13755388E14,376346.0,MAX86915 IR
2326,1.13755388E14,360678.0,MAX86915 RED
2327,1.13755397E14,376366.0,MAX86915 IR
2327,1.13755397E14,360652.0,MAX86915 RED
2328,1.13755413E14,376436.0,MAX86915 IR
2328,1.13755413E14,360741.0,MAX86915 RED
2329,1.13755422E14,376447.0,MAX86915 IR
2329,1.13755422E14,360774.0,MAX86915 RED
2330,1.1375543E14,376485.0,MAX86915 IR
2330,1.1375543E14,360747.0,MAX86915 RED
2331,1.13755438E14,376466.0,MAX86915 IR
2331,1.13755438E14,360716.0,MAX86915 RED
2332,1.13755447E14,376491.0,MAX86915 IR
2332,1.13755447E14,360743.0,MAX86915 RED
2333,1.13755464E14,376529.0,MAX86915 IR
2333,1.13755464E14,360790.0,MAX86915 RED
2334,1.13755472E14,376579.0,MAX86915 IR
2334,1.13755472E14,360796.0,MAX86915 RED
2335,1.1375548E14,376624.0,MAX86915 IR
2335,1.1375548E14,360822.0,MAX86915 RED
2336,1.13755489E14,376660.0,MAX86915 IR
2336,1.13755489E14,360837.0,MAX86915 RED
2337,1.13755497E14,376715.0,MAX86915 IR
2337,1.13755497E14,360853.0,MAX86915 RED
2338,1.13755514E14,376653.0,MAX86915 IR
2338,1.13755514E14,360845.0,MAX86915 RED
2339,1.13755522E14,376461.0,MAX86915 IR
2339,1.13755522E14,360703.0,MAX86915 RED
2340,1.13755531E14,376077.0,MAX86915 IR
2340,1.13755531E14,360449.0,MAX86915 RED
2341,1.13755539E14,375550.0,MAX86915 IR
2341,1.13755539E14,360096.0,MAX86915 RED
2342,1.13755548E14,374860.0,MAX86915 IR
2342,1.13755548E14,359771.0,MAX86915 RED
2343,1.13755556E14,374152.0,MAX86915 IR
2343,1.13755556E14,359380.0,MAX86915 RED
2344,1.13755573E14,373605.0,MAX86915 IR
2344,1.13755573E14,359180.0,MAX86915 RED
2345,1.13755581E14,373093.0,MAX86915 IR
2345,1.13755581E14,358911.0,MAX86915 RED
2346,1.13755589E14,372637.0,MAX86915 IR
2346,1.13755589E14,358659.0,MAX86915 RED
2347,1.13755598E14,372272.0,MAX86915 IR
2347,1.13755598E14,358441.0,MAX86915 RED
2348,1.13755606E14,372028.0,MAX86915 IR
2348,1.13755606E14,358327.0,MAX86915 RED
2349,1.13755623E14,371850.0,MAX86915 IR
2349,1.13755623E14,358240.0,MAX86915 RED
2350,1.13755631E14,371752.0,MAX86915 IR
2350,1.13755631E14,358216.0,MAX86915 RED
2351,1.1375564E14,371786.0,MAX86915 IR
2351,1.1375564E14,358231.0,MAX86915 RED
2352,1.13755648E14,371830.0,MAX86915 IR
2352,1.13755648E14,358242.0,MAX86915 RED
2353,1.13755657E14,371930.0,MAX86915 IR
2353,1.13755657E14,358325.0,MAX86915 RED
2354,1.13755673E14,372050.0,MAX86915 IR
2354,1.13755673E14,358376.0,MAX86915 RED
2355,1.13755682E14,372139.0,MAX86915 IR
2355,1.13755682E14,358488.0,MAX86915 RED
2356,1.1375569E14,372255.0,MAX86915 IR
2356,1.1375569E14,358543.0,MAX86915 RED
2357,1.13755698E14,372362.0,MAX86915 IR
2357,1.13755698E14,358597.0,MAX86915 RED
2358,1.13755707E14,372423.0,MAX86915 IR
2358,1.13755707E14,358588.0,MAX86915 RED
2359,1.13755715E14,372415.0,MAX86915 IR
2359,1.13755715E14,358575.0,MAX86915 RED
2360,1.13755732E14,372406.0,MAX86915 IR
2360,1.13755732E14,358539.0,MAX86915 RED
2361,1.1375574E14,372361.0,MAX86915 IR
2361,1.1375574E14,358499.0,MAX86915 RED
2362,1.13755749E14,372324.0,MAX86915 IR
2362,1.13755749E14,358481.0,MAX86915 RED
2363,1.13755757E14,372331.0,MAX86915 IR
2363,1.13755757E14,358525.0,MAX86915 RED
2364,1.13755766E14,372400.0,MAX86915 IR
2364,1.13755766E14,358552.0,MAX86915 RED
2365,1.13755782E14,372465.0,MAX86915 IR
2365,1.13755782E14,358596.0,MAX86915 RED
2366,1.13755791E14,372565.0,MAX86915 IR
2366,1.13755791E14,358563.0,MAX86915 RED
2367,1.13755799E14,372643.0,MAX86915 IR
2367,1.13755799E14,358686.0,MAX86915 RED
2368,1.13755808E14,372709.0,MAX86915 IR
2368,1.13755808E14,358724.0,MAX86915 RED
2369,1.13755816E14,372745.0,MAX86915 IR
2369,1.13755816E14,358720.0,MAX86915 RED
2370,1.13755833E14,372737.0,MAX86915 IR
2370,1.13755833E14,358737.0,MAX86915 RED
2371,1.13755841E14,372701.0,MAX86915 IR
2371,1.13755841E14,358703.0,MAX86915 RED
2372,1.13755849E14,372658.0,MAX86915 IR
2372,1.13755849E14,358679.0,MAX86915 RED
2373,1.13755858E14,372608.0,MAX86915 IR
2373,1.13755858E14,358624.0,MAX86915 RED
2374,1.13755866E14,372521.0,MAX86915 IR
2374,1.13755866E14,358585.0,MAX86915 RED
2375,1.13755875E14,372460.0,MAX86915 IR
2375,1.13755875E14,358559.0,MAX86915 RED
2376,1.13755891E14,372431.0,MAX86915 IR
2376,1.13755891E14,358517.0,MAX86915 RED
2377,1.137559E14,372387.0,MAX86915 IR
2377,1.137559E14,358532.0,MAX86915 RED
2378,1.13755908E14,372333.0,MAX86915 IR
2378,1.13755908E14,358474.0,MAX86915 RED
2379,1.13755917E14,372306.0,MAX86915 IR
2379,1.13755917E14,358485.0,MAX86915 RED
2380,1.13755925E14,372295.0,MAX86915 IR
2380,1.13755925E14,358376.0,MAX86915 RED
2381,1.13755942E14,372252.0,MAX86915 IR
2381,1.13755942E14,358452.0,MAX86915 RED
2382,1.1375595E14,372273.0,MAX86915 IR
2382,1.1375595E14,358409.0,MAX86915 RED
2383,1.13755959E14,372334.0,MAX86915 IR
2383,1.13755959E14,358460.0,MAX86915 RED
2384,1.13755967E14,372448.0,MAX86915 IR
2384,1.13755967E14,358532.0,MAX86915 RED
2385,1.13755975E14,372583.0,MAX86915 IR
2385,1.13755975E14,358596.0,MAX86915 RED
2386,1.13755992E14,372759.0,MAX86915 IR
2386,1.13755992E14,358700.0,MAX86915 RED
2387,1.13756E14,372941.0,MAX86915 IR
2387,1.13756E14,358802.0,MAX86915 RED
2388,1.13756009E14,373085.0,MAX86915 IR
2388,1.13756009E14,358887.0,MAX86915 RED
2389,1.13756017E14,373233.0,MAX86915 IR
2389,1.13756017E14,358978.0,MAX86915 RED
2390,1.13756026E14,373383.0,MAX86915 IR
2390,1.13756026E14,359097.0,MAX86915 RED
2391,1.13756034E14,373539.0,MAX86915 IR
2391,1.13756034E14,359081.0,MAX86915 RED
2392,1.13756051E14,373658.0,MAX86915 IR
2392,1.13756051E14,359185.0,MAX86915 RED
2393,1.13756059E14,373834.0,MAX86915 IR
2393,1.13756059E14,359283.0,MAX86915 RED
2394,1.13756068E14,374011.0,MAX86915 IR
2394,1.13756068E14,359367.0,MAX86915 RED
2395,1.13756076E14,374169.0,MAX86915 IR
2395,1.13756076E14,359462.0,MAX86915 RED
2396,1.13756084E14,374303.0,MAX86915 IR
2396,1.13756084E14,359559.0,MAX86915 RED
2397,1.13756101E14,374430.0,MAX86915 IR
2397,1.13756101E14,359655.0,MAX86915 RED
2398,1.1375611E14,374560.0,MAX86915 IR
2398,1.1375611E14,359683.0,MAX86915 RED
2399,1.13756118E14,374678.0,MAX86915 IR
2399,1.13756118E14,359722.0,MAX86915 RED
2400,1.13756126E14,374735.0,MAX86915 IR
2400,1.13756126E14,359736.0,MAX86915 RED
2401,1.13756135E14,374790.0,MAX86915 IR
2401,1.13756135E14,359765.0,MAX86915 RED
2402,1.13756151E14,374866.0,MAX86915 IR
2402,1.13756151E14,359822.0,MAX86915 RED
2403,1.1375616E14,374977.0,MAX86915 IR
2403,1.1375616E14,359852.0,MAX86915 RED
2404,1.13756168E14,375131.0,MAX86915 IR
2404,1.13756168E14,360009.0,MAX86915 RED
2405,1.13756177E14,375222.0,MAX86915 IR
2405,1.13756177E14,360045.0,MAX86915 RED
2406,1.13756185E14,375356.0,MAX86915 IR
2406,1.13756185E14,360092.0,MAX86915 RED
2407,1.13756202E14,375395.0,MAX86915 IR
2407,1.13756202E14,360104.0,MAX86915 RED
2408,1.1375621E14,375427.0,MAX86915 IR
2408,1.1375621E14,360101.0,MAX86915 RED
2409,1.13756219E14,375448.0,MAX86915 IR
2409,1.13756219E14,360133.0,MAX86915 RED
2410,1.13756227E14,375481.0,MAX86915 IR
2410,1.13756227E14,360149.0,MAX86915 RED
2411,1.13756235E14,375473.0,MAX86915 IR
2411,1.13756235E14,360174.0,MAX86915 RED
2412,1.13756252E14,375501.0,MAX86915 IR
2412,1.13756252E14,360177.0,MAX86915 RED
2413,1.13756261E14,375546.0,MAX86915 IR
2413,1.13756261E14,360183.0,MAX86915 RED
2414,1.13756269E14,375581.0,MAX86915 IR
2414,1.13756269E14,360207.0,MAX86915 RED
2415,1.13756277E14,375655.0,MAX86915 IR
2415,1.13756277E14,360220.0,MAX86915 RED
2416,1.13756286E14,375698.0,MAX86915 IR
2416,1.13756286E14,360279.0,MAX86915 RED
2417,1.13756294E14,375785.0,MAX86915 IR
2417,1.13756294E14,360333.0,MAX86915 RED
2418,1.13756311E14,375895.0,MAX86915 IR
2418,1.13756311E14,360388.0,MAX86915 RED
2419,1.13756319E14,375958.0,MAX86915 IR
2419,1.13756319E14,360418.0,MAX86915 RED
2420,1.13756328E14,376034.0,MAX86915 IR
2420,1.13756328E14,360483.0,MAX86915 RED
2421,1.13756336E14,376103.0,MAX86915 IR
2421,1.13756336E14,360489.0,MAX86915 RED
2422,1.13756344E14,376151.0,MAX86915 IR
2422,1.13756344E14,360534.0,MAX86915 RED
2423,1.13756361E14,376236.0,MAX86915 IR
2423,1.13756361E14,360562.0,MAX86915 RED
2424,1.1375637E14,376304.0,MAX86915 IR
2424,1.1375637E14,360584.0,MAX86915 RED
2425,1.13756378E14,376373.0,MAX86915 IR
2425,1.13756378E14,360675.0,MAX86915 RED
2426,1.13756386E14,376469.0,MAX86915 IR
2426,1.13756386E14,360690.0,MAX86915 RED
2427,1.13756395E14,376507.0,MAX86915 IR
2427,1.13756395E14,360740.0,MAX86915 RED
2428,1.13756412E14,376543.0,MAX86915 IR
2428,1.13756412E14,360725.0,MAX86915 RED
2429,1.1375642E14,376554.0,MAX86915 IR
2429,1.1375642E14,360726.0,MAX86915 RED
2430,1.13756428E14,376569.0,MAX86915 IR
2430,1.13756428E14,360725.0,MAX86915 RED
2431,1.13756437E14,376590.0,MAX86915 IR
2431,1.13756437E14,360714.0,MAX86915 RED
2432,1.13756445E14,376628.0,MAX86915 IR
2432,1.13756445E14,360733.0,MAX86915 RED
2433,1.13756462E14,376645.0,MAX86915 IR
2433,1.13756462E14,360736.0,MAX86915 RED
2434,1.1375647E14,376645.0,MAX86915 IR
2434,1.1375647E14,360788.0,MAX86915 RED
2435,1.13756479E14,376706.0,MAX86915 IR
2435,1.13756479E14,360752.0,MAX86915 RED
2436,1.13756487E14,376789.0,MAX86915 IR
2436,1.13756487E14,360829.0,MAX86915 RED
2437,1.13756495E14,376842.0,MAX86915 IR
2437,1.13756495E14,360883.0,MAX86915 RED
2438,1.13756504E14,376888.0,MAX86915 IR
2438,1.13756504E14,360873.0,MAX86915 RED
2439,1.13756521E14,376906.0,MAX86915 IR
2439,1.13756521E14,360889.0,MAX86915 RED
2440,1.13756529E14,376945.0,MAX86915 IR
2440,1.13756529E14,360908.0,MAX86915 RED
2441,1.13756537E14,376937.0,MAX86915 IR
2441,1.13756537E14,360925.0,MAX86915 RED
2442,1.13756546E14,376925.0,MAX86915 IR
2442,1.13756546E14,360922.0,MAX86915 RED
2443,1.13756554E14,376955.0,MAX86915 IR
2443,1.13756554E14,360922.0,MAX86915 RED
2444,1.13756571E14,376995.0,MAX86915 IR
2444,1.13756571E14,360939.0,MAX86915 RED
2445,1.13756579E14,377024.0,MAX86915 IR
2445,1.13756579E14,360973.0,MAX86915 RED
2446,1.13756588E14,377066.0,MAX86915 IR
2446,1.13756588E14,360933.0,MAX86915 RED
2447,1.13756596E14,377067.0,MAX86915 IR
2447,1.13756596E14,360988.0,MAX86915 RED
2448,1.13756604E14,377085.0,MAX86915 IR
2448,1.13756604E14,361001.0,MAX86915 RED
2449,1.13756621E14,377146.0,MAX86915 IR
2449,1.13756621E14,361000.0,MAX86915 RED
2450,1.1375663E14,377148.0,MAX86915 IR
2450,1.1375663E14,361014.0,MAX86915 RED
2451,1.13756638E14,377146.0,MAX86915 IR
2451,1.13756638E14,361059.0,MAX86915 RED
2452,1.13756646E14,377189.0,MAX86915 IR
2452,1.13756646E14,361043.0,MAX86915 RED
2453,1.13756655E14,377205.0,MAX86915 IR
2453,1.13756655E14,361091.0,MAX86915 RED
2454,1.13756672E14,377213.0,MAX86915 IR
2454,1.13756672E14,361101.0,MAX86915 RED
2455,1.1375668E14,377232.0,MAX86915 IR
2455,1.1375668E14,361066.0,MAX86915 RED
2456,1.13756688E14,377284.0,MAX86915 IR
2456,1.13756688E14,361134.0,MAX86915 RED
2457,1.13756697E14,377356.0,MAX86915 IR
2457,1.13756697E14,361134.0,MAX86915 RED
2458,1.13756705E14,377379.0,MAX86915 IR
2458,1.13756705E14,361211.0,MAX86915 RED
2459,1.13756714E14,377460.0,MAX86915 IR
2459,1.13756714E14,361224.0,MAX86915 RED
2460,1.1375673E14,377519.0,MAX86915 IR
2460,1.1375673E14,361276.0,MAX86915 RED
2461,1.13756739E14,377545.0,MAX86915 IR
2461,1.13756739E14,361278.0,MAX86915 RED
2462,1.13756747E14,377578.0,MAX86915 IR
2462,1.13756747E14,361308.0,MAX86915 RED
2463,1.13756755E14,377582.0,MAX86915 IR
2463,1.13756755E14,361276.0,MAX86915 RED
2464,1.13756764E14,377539.0,MAX86915 IR
2464,1.13756764E14,361193.0,MAX86915 RED
2465,1.13756781E14,377360.0,MAX86915 IR
2465,1.13756781E14,361170.0,MAX86915 RED
2466,1.13756789E14,377109.0,MAX86915 IR
2466,1.13756789E14,360944.0,MAX86915 RED
2467,1.13756797E14,376615.0,MAX86915 IR
2467,1.13756797E14,360633.0,MAX86915 RED
2468,1.13756806E14,375881.0,MAX86915 IR
2468,1.13756806E14,360207.0,MAX86915 RED
2469,1.13756814E14,375107.0,MAX86915 IR
2469,1.13756814E14,359744.0,MAX86915 RED
2470,1.13756823E14,374320.0,MAX86915 IR
2470,1.13756823E14,359341.0,MAX86915 RED
2471,1.13756839E14,373613.0,MAX86915 IR
2471,1.13756839E14,358984.0,MAX86915 RED
2472,1.13756848E14,373003.0,MAX86915 IR
2472,1.13756848E14,358678.0,MAX86915 RED
2473,1.13756856E14,372560.0,MAX86915 IR
2473,1.13756856E14,358456.0,MAX86915 RED
2474,1.13756865E14,372299.0,MAX86915 IR
2474,1.13756865E14,358324.0,MAX86915 RED
2475,1.13756873E14,372119.0,MAX86915 IR
2475,1.13756873E14,358249.0,MAX86915 RED
2476,1.1375689E14,372029.0,MAX86915 IR
2476,1.1375689E14,358206.0,MAX86915 RED
2477,1.13756898E14,371992.0,MAX86915 IR
2477,1.13756898E14,358175.0,MAX86915 RED
2478,1.13756906E14,371985.0,MAX86915 IR
2478,1.13756906E14,358182.0,MAX86915 RED
2479,1.13756915E14,372099.0,MAX86915 IR
2479,1.13756915E14,358264.0,MAX86915 RED
2480,1.13756923E14,372200.0,MAX86915 IR
2480,1.13756923E14,358295.0,MAX86915 RED
2481,1.1375694E14,372321.0,MAX86915 IR
2481,1.1375694E14,358345.0,MAX86915 RED
2482,1.13756948E14,372464.0,MAX86915 IR
2482,1.13756948E14,358401.0,MAX86915 RED
2483,1.13756957E14,372568.0,MAX86915 IR
2483,1.13756957E14,358475.0,MAX86915 RED
2484,1.13756965E14,372708.0,MAX86915 IR
2484,1.13756965E14,358568.0,MAX86915 RED
2485,1.13756974E14,372806.0,MAX86915 IR
2485,1.13756974E14,358621.0,MAX86915 RED
2486,1.1375699E14,372859.0,MAX86915 IR
2486,1.1375699E14,358652.0,MAX86915 RED
2487,1.13756999E14,372826.0,MAX86915 IR
2487,1.13756999E14,358617.0,MAX86915 RED
2488,1.13757007E14,372792.0,MAX86915 IR
2488,1.13757007E14,358554.0,MAX86915 RED
2489,1.13757016E14,372754.0,MAX86915 IR
2489,1.13757016E14,358546.0,MAX86915 RED
2490,1.13757024E14,372699.0,MAX86915 IR
2490,1.13757024E14,358510.0,MAX86915 RED
2491,1.13757032E14,372700.0,MAX86915 IR
2491,1.13757032E14,358510.0,MAX86915 RED
2492,1.13757049E14,372674.0,MAX86915 IR
2492,1.13757049E14,358516.0,MAX86915 RED
2493,1.13757057E14,372715.0,MAX86915 IR
2493,1.13757057E14,358519.0,MAX86915 RED
2494,1.13757066E14,372727.0,MAX86915 IR
2494,1.13757066E14,358517.0,MAX86915 RED
2495,1.13757074E14,372782.0,MAX86915 IR
2495,1.13757074E14,358502.0,MAX86915 RED
